malK,galM,fis,araB,araF,malE,araH,aceB,araC,galE,araD,ampE,puuC,aspA,araE,cyaA,aldA,ihfA,ascB,malF,aceF,ansB,araA,lacI,lacY,zraS,crp,aceE,malT,ihfB,Fis,lacZ,lacA,aceA,bglB,galK,aceK,dcuB,ampD,araJ,ascF,galT,bglF,modB,agp,argG,galR,malG,araG,aroA,target_gene,intervention_strength,basal
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,12.20320710570273,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araD,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,30.508017764256707,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araD,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,48.812828422810696,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araD,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,6.316930368320328,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ampE,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,15.79232592080071,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ampE,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,25.267721473281092,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ampE,0.8,1.0
74.22707784999616,59.72455241032814,69.72283582729601,46.221104438760385,93.69005693140966,91.50831486691578,115.385925833982,26.749467222406757,65.95591040449126,67.05560131013513,61.01603552851335,31.58465184160135,17.886511497123124,14.64126836065635,21.879222164893434,49.51494262889524,49.227142936879886,5.826611499035427,32.07591306516661,115.3615017702734,29.557854754777075,66.68266486819473,82.3904326355014,35.410306573522035,49.262748234756465,69.49395793340958,82.77556140713598,30.979683146239026,40.34806908582173,1.8172946967947552,45.679265701477256,94.7244937771749,81.28018659298992,94.84267199574438,164.88608688065378,48.663513636454546,42.2082690704332,39.36165338667732,31.80009748905318,64.07703384893954,22.477513213290386,90.54073691840831,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.5140730043999,71.05061859854732,194.83500727673552,59.56051685256478,puuC,0.2,1.0
74.22707784999616,59.72455241032814,69.72283582729601,46.221104438760385,93.69005693140966,91.50831486691578,115.385925833982,26.749467222406757,65.95591040449126,67.05560131013513,61.01603552851335,31.58465184160135,44.71627874280769,14.64126836065635,21.879222164893434,49.51494262889524,49.227142936879886,5.826611499035427,32.07591306516661,115.3615017702734,29.557854754777075,66.68266486819473,82.3904326355014,35.410306573522035,49.262748234756465,69.49395793340958,82.77556140713598,30.979683146239026,40.34806908582173,1.8172946967947552,45.679265701477256,94.7244937771749,81.28018659298992,94.84267199574438,164.88608688065378,48.663513636454546,42.2082690704332,39.36165338667732,31.80009748905318,64.07703384893954,22.477513213290386,90.54073691840831,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.5140730043999,71.05061859854732,194.83500727673552,59.56051685256478,puuC,0.5,1.0
74.22707784999616,59.72455241032814,69.72283582729601,46.221104438760385,93.69005693140966,91.50831486691578,115.385925833982,26.749467222406757,65.95591040449126,67.05560131013513,61.01603552851335,31.58465184160135,71.54604598849227,14.64126836065635,21.879222164893434,49.51494262889524,49.227142936879886,5.826611499035427,32.07591306516661,115.3615017702734,29.557854754777075,66.68266486819473,82.3904326355014,35.410306573522035,49.262748234756465,69.49395793340958,82.77556140713598,30.979683146239026,40.34806908582173,1.8172946967947552,45.679265701477256,94.7244937771749,81.28018659298992,94.84267199574438,164.88608688065378,48.663513636454546,42.2082690704332,39.36165338667732,31.80009748905318,64.07703384893954,22.477513213290386,90.54073691840831,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.5140730043999,71.05061859854732,194.83500727673552,59.56051685256478,puuC,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,2.928253672131328,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aspA,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,7.32063418032821,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aspA,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,11.713014688525094,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aspA,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,4.375844432978745,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araE,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,10.939611082446755,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araE,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,17.503377731914764,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,araE,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,9.902988525779106,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,cyaA,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,24.75747131444766,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,cyaA,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,39.611954103116204,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,cyaA,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,9.84542858737604,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aldA,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,24.613571468439986,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aldA,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,39.38171434950393,5.826611499035427,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aldA,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,1.1653222998071435,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ihfA,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,2.9133057495177495,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ihfA,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,4.661289199228356,32.07591306516661,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ihfA,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,6.415182613033383,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ascB,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,16.037956532583344,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ascB,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,25.66073045213331,115.36150177027339,29.557854754777072,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,ascB,0.8,1.0
74.22707784999658,59.724552410328485,69.72283582729638,46.22110443876062,93.69005693141015,91.50831486691627,115.38592583398261,26.749467222406896,65.95591040449162,67.05560131013551,61.01603552851367,31.584651841601517,89.43255748561577,14.641268360656426,21.879222164893545,49.5149426288955,49.22714293688014,5.8266114990354545,32.07591306516678,23.072300354054864,29.557854754777225,66.68266486819509,82.39043263550182,35.41030657352221,49.26274823475672,69.49395793340996,82.77556140713642,30.979683146239186,40.34806908582194,1.8172946967947636,45.6792657014775,94.72449377717541,81.28018659299038,94.8426719957449,164.88608688065466,48.66351363645482,42.20826907043342,39.361653386677524,31.800097489053343,64.07703384893986,22.477513213290504,90.54073691840883,104.11415652394224,61.71166902363502,39.41475598372637,45.59536917039366,21.51407300440002,71.0506185985477,194.83500727673658,59.560516852565094,malF,0.2,1.0
74.22707784999618,59.72455241032814,69.72283582729602,46.22110443876037,93.69005693140967,91.50831486691577,115.38592583398203,26.749467222406754,65.95591040449126,67.05560131013516,61.016035528513356,31.584651841601353,89.43255748561532,14.641268360656351,21.879222164893434,49.51494262889525,49.2271429368799,5.826611499035426,32.07591306516662,57.68075088513674,29.557854754777075,66.68266486819475,82.39043263550138,35.41030657352204,49.262748234756465,69.49395793340959,82.77556140713598,30.979683146239026,40.348069085821734,1.8172946967947552,45.679265701477256,94.72449377717491,81.28018659298995,94.84267199574441,164.88608688065378,48.66351363645455,42.2082690704332,39.36165338667732,31.800097489053183,64.07703384893955,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673558,59.56051685256478,malF,0.5,1.0
74.22707784999618,59.72455241032812,69.72283582729601,46.22110443876038,93.69005693140966,91.5083148669158,115.38592583398201,26.749467222406754,65.95591040449128,67.05560131013517,61.01603552851334,31.584651841601353,89.43255748561533,14.641268360656351,21.879222164893434,49.51494262889524,49.22714293687989,5.826611499035428,32.075913065166624,92.28920141621873,29.557854754777072,66.68266486819473,82.3904326355014,35.41030657352202,49.26274823475645,69.4939579334096,82.775561407136,30.979683146239022,40.34806908582173,1.817294696794755,45.67926570147726,94.7244937771749,81.28018659298996,94.84267199574442,164.8860868806538,48.66351363645454,42.2082690704332,39.361653386677325,31.80009748905318,64.07703384893954,22.47751321329039,90.54073691840833,104.11415652394169,61.71166902363469,39.414755983726174,45.59536917039343,21.514073004399904,71.05061859854733,194.83500727673555,59.560516852564774,malF,0.8,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,5.911570950955472,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aceF,0.2,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,14.778927377388573,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aceF,0.5,1.0
74.22707784999618,59.72455241032814,69.722835827296,46.22110443876038,93.69005693140964,91.50831486691578,115.38592583398201,26.749467222406757,65.95591040449126,67.05560131013515,61.01603552851335,31.584651841601353,89.4325574856153,14.64126836065635,21.879222164893438,49.514942628895234,49.2271429368799,5.826611499035427,32.07591306516661,115.36150177027339,23.64628380382167,66.68266486819473,82.39043263550137,35.41030657352202,49.26274823475646,69.4939579334096,82.77556140713597,30.979683146239026,40.34806908582174,1.817294696794755,45.67926570147726,94.72449377717489,81.28018659298993,94.84267199574441,164.88608688065378,48.663513636454546,42.20826907043319,39.361653386677325,31.800097489053183,64.07703384893952,22.477513213290386,90.54073691840833,104.11415652394169,61.71166902363469,39.41475598372616,45.595369170393425,21.514073004399904,71.0506185985473,194.83500727673555,59.56051685256478,aceF,0.8,1.0
